Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Ingeniero de Automatizacion,Alkosto,Cali,Alkosto esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5195308,tiempo_completo,mid,"GCP, BigQuery, Airflow",2025-05-17 21:03:17,True,ingenieria_informatica
Ingeniero de Datos,Rappi,Pereira,Rappi esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Pereira. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",3535044,pasantia,junior,"Python, SQL, AWS",2025-05-17 21:04:17,True,ingenieria_informatica
Ingeniero de Automatizacion,Avianca,Cali,Avianca esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11224748,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 21:05:17,True,ingenieria
Ingeniero de Automatizacion,ETB,Pereira,ETB esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3681654,medio_tiempo,junior,"JavaScript, React, Node.js",2025-05-17 21:06:17,True,ingenieria_informatica
Ingeniero de Redes,Grupo Nutresa,Barranquilla,"Grupo Nutresa esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Barranquilla. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",2523308,pasantia,junior,"Python, SQL, AWS",2025-05-17 21:07:17,True,ingenieria_informatica
Ingeniero Civil,Ecopetrol,Bogota,Ecopetrol esta buscando un ingeniero civil apasionado por la tecnologia para trabajar en Bogota. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3828540,tiempo_completo,junior,"Python, SQL, AWS",2025-05-17 21:08:17,True,ingenieria
Ingeniero de Machine Learning,Tigo,Cali,Tigo esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Cali. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",3220062,medio_tiempo,junior,"C#, .NET, Azure",2025-05-17 21:09:17,True,ingenieria
Ingeniero de Software,Postobon,Bogota,Postobon esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Bogota. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",8759288,tiempo_completo,senior,"GCP, BigQuery, Airflow",2025-05-17 21:10:17,True,ingenieria
Ingeniero Civil,Postobon,Barranquilla,Postobon esta buscando un ingeniero civil apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8094122,pasantia,senior,"JavaScript, React, Node.js",2025-05-17 21:11:17,True,ingenieria_informatica
Ingeniero de Sistemas,Bancolombia,Medellin,Bancolombia esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8115721,pasantia,senior,"Linux, Kubernetes, Terraform",2025-05-17 21:12:17,True,ingenieria
Ingeniero Electronico,ETB,Barranquilla,ETB esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6379092,pasantia,mid,"Linux, Kubernetes, Terraform",2025-05-17 21:13:17,True,ingenieria_informatica
Ingeniero de Sistemas,Tigo,Pereira,Tigo esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4769022,pasantia,mid,"JavaScript, React, Node.js",2025-05-17 21:14:17,True,ingenieria
Ingeniero Frontend,Grupo Exito,Cartagena,Grupo Exito esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9586217,medio_tiempo,senior,"GCP, BigQuery, Airflow",2025-05-17 21:15:17,True,ingenieria
Ingeniero de Automatizacion,Carvajal,Bogota,Carvajal esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Bogota. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3067061,pasantia,junior,"Linux, Kubernetes, Terraform",2025-05-17 21:16:17,True,ingenieria
Ingeniero DevOps,Carvajal,Cartagena,Carvajal esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Cartagena. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",10706066,medio_tiempo,senior,"Linux, Kubernetes, Terraform",2025-05-17 21:17:17,True,ingenieria_informatica
