Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Ingeniero Mecanico,Constructora Andes,Medellin,Constructora Andes esta en busqueda de un ingeniero mecanico para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.957.240,medio_tiempo,junior,"Matlab, AutoCAD, Proyectos",2025-05-17 17:58:17,True,ingenierias
Contador Publico,Capital Consulting,Bogota,Capital Consulting esta en busqueda de un contador publico para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",8.344.717,tiempo_completo,senior,"SAP, Finanzas, Contabilidad",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Hospital San Jose,Cali,Hospital San Jose esta en busqueda de un psicologo clinico para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",7.881.222,medio_tiempo,senior,"Historia Clinica, Etica profesional, BLS",2025-05-17 17:58:17,True,salud
Instructor de Programacion,Colegio Horizontes,Cali,Colegio Horizontes esta en busqueda de un instructor de programacion para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.305.780,tiempo_completo,mid,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Jefe de Logistica,Servicios Integrales PRO,Cali,Servicios Integrales PRO esta en busqueda de un jefe de logistica para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",6.148.084,tiempo_completo,senior,"Liderazgo, ERP, Planificacion estrategica",2025-05-17 17:58:17,True,administracion
Analista de Talento Humano,TalentoPlus,Cali,TalentoPlus esta en busqueda de un analista de talento humano para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",6.803.826,remoto,senior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Medellin,Pixelarte esta en busqueda de un ilustrador digital para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.051.639,medio_tiempo,entry,"UX, UI, Creatividad",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero de Datos,Cloudbyte,Medellin,Cloudbyte esta en busqueda de un ingeniero de datos para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.384.810,medio_tiempo,entry,"AWS, Git, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Paid Media Strategist,DigitalBoost,Bogota,DigitalBoost esta en busqueda de un paid media strategist para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.880.198,remoto,mid,"Social Media, SEO, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Ambiental,Constructora Andes,Cali,Constructora Andes esta en busqueda de un ingeniero ambiental para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",8.691.144,remoto,senior,"AutoCAD, Proyectos, Matlab",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Medellin,Banco Andino esta en busqueda de un consultor de riesgos para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.312.968,pasantia,entry,"SAP, Excel, Contabilidad",2025-05-17 17:58:17,True,finanzas
Medico General,Centro Medico Integral,Cali,Centro Medico Integral esta en busqueda de un medico general para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.631.821,medio_tiempo,junior,"BLS, Etica profesional, Historia Clinica",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Coder Academy,Bogota,Coder Academy esta en busqueda de un docente de matematicas para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.695.315,medio_tiempo,junior,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Andes Operaciones,Cali,Andes Operaciones esta en busqueda de un gerente de operaciones para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.571.440,tiempo_completo,junior,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,TalentoPlus,Cali,TalentoPlus esta en busqueda de un coordinador de seleccion para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.901.049,medio_tiempo,junior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Estudio Creativo Prisma,Cali,Estudio Creativo Prisma esta en busqueda de un ilustrador digital para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.681.508,medio_tiempo,entry,"Illustrator, UX, Photoshop",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero de Datos,Andes Software,Bogota,Andes Software esta en busqueda de un ingeniero de datos para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.471.776,contrato,entry,"Python, AWS, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,GrowthMKT,Bogota,GrowthMKT esta en busqueda de un analista marketing para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.611.383,contrato,mid,"SEO, Google Ads, Analytics",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Grupo Proyectos,Cali,Grupo Proyectos esta en busqueda de un ingeniero civil para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.989.495,pasantia,junior,"AutoCAD, Proyectos, Matlab",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Cali,Banco Andino esta en busqueda de un consultor de riesgos para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",8.769.747,medio_tiempo,senior,"Contabilidad, Excel, SAP",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Clinica Vida,Medellin,Clinica Vida esta en busqueda de un psicologo clinico para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.127.210,medio_tiempo,mid,"BLS, Historia Clinica, Etica profesional",2025-05-17 17:58:17,True,salud
Coordinador Academico,Colegio Horizontes,Bogota,Colegio Horizontes esta en busqueda de un coordinador academico para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.207.416,tiempo_completo,junior,"Planificacion, TIC educativas, Didactica",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Global Admin,Cali,Global Admin esta en busqueda de un asistente administrativo para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.997.700,remoto,mid,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,Human Focus,Bogota,Human Focus esta en busqueda de un coordinador de seleccion para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.208.054,remoto,entry,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
Disenador UX/UI,Estudio Creativo Prisma,Cali,Estudio Creativo Prisma esta en busqueda de un disenador ux/ui para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.205.136,remoto,entry,"UX, Photoshop, Illustrator",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero DevOps,Andes Software,Bogota,Andes Software esta en busqueda de un ingeniero devops para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",6.434.554,tiempo_completo,senior,"AWS, Python, SQL",2025-05-17 17:58:17,True,ingenieria_informatica
Especialista SEO,GrowthMKT,Medellin,GrowthMKT esta en busqueda de un especialista seo para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.952.613,tiempo_completo,junior,"Analytics, SEO, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Grupo Proyectos,Medellin,Grupo Proyectos esta en busqueda de un ingeniero civil para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",6.348.477,contrato,senior,"AutoCAD, ISO, Proyectos",2025-05-17 17:58:17,True,ingenierias
Analista Financiero,Sigma Holdings,Bogota,Sigma Holdings esta en busqueda de un analista financiero para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",7.667.120,contrato,senior,"SAP, Finanzas, Excel",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Clinica Vida,Medellin,Clinica Vida esta en busqueda de un psicologo clinico para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.313.675,medio_tiempo,mid,"Etica profesional, Historia Clinica, BLS",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Universidad Metropolitana,Bogota,Universidad Metropolitana esta en busqueda de un docente de matematicas para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.856.563,pasantia,mid,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Servicios Integrales PRO,Bogota,Servicios Integrales PRO esta en busqueda de un gerente de operaciones para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.011.819,tiempo_completo,entry,"Planificacion estrategica, Liderazgo, ERP",2025-05-17 17:58:17,True,administracion
HR Business Partner,Human Focus,Medellin,Human Focus esta en busqueda de un hr business partner para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.556.473,tiempo_completo,entry,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Bogota,Pixelarte esta en busqueda de un ilustrador digital para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.151.067,tiempo_completo,mid,"Photoshop, Creatividad, UX",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Backend,Innovapp Labs,Medellin,Innovapp Labs esta en busqueda de un desarrollador backend para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.514.939,contrato,junior,"Git, SQL, AWS",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,Agencia Viral,Medellin,Agencia Viral esta en busqueda de un analista marketing para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.100.603,pasantia,junior,"Google Ads, SEO, Social Media",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Mecanico,Ecomec Ingenieria,Cali,Ecomec Ingenieria esta en busqueda de un ingeniero mecanico para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.839.361,pasantia,mid,"Proyectos, ISO, AutoCAD",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Bogota,Banco Andino esta en busqueda de un consultor de riesgos para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.293.127,tiempo_completo,entry,"Excel, Contabilidad, Finanzas",2025-05-17 17:58:17,True,finanzas
Medico General,Centro Medico Integral,Bogota,Centro Medico Integral esta en busqueda de un medico general para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.603.156,pasantia,junior,"Historia Clinica, BLS, Etica profesional",2025-05-17 17:58:17,True,salud
Profesor de Ingles,Universidad Metropolitana,Medellin,Universidad Metropolitana esta en busqueda de un profesor de ingles para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",2.696.734,contrato,junior,"Planificacion, Didactica, TIC educativas",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Global Admin,Bogota,Global Admin esta en busqueda de un asistente administrativo para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.696.682,pasantia,entry,"Planificacion estrategica, Liderazgo, ERP",2025-05-17 17:58:17,True,administracion
HR Business Partner,Great Teams,Cali,Great Teams esta en busqueda de un hr business partner para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.226.751,pasantia,junior,"Compensaciones, Entrevistas, Onboarding",2025-05-17 17:58:17,True,recursos_humanos
Director de Arte,Pixelarte,Bogota,Pixelarte esta en busqueda de un director de arte para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",6.949.682,pasantia,senior,"UX, Photoshop, UI",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Backend,Andes Software,Cali,Andes Software esta en busqueda de un desarrollador backend para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.771.946,tiempo_completo,junior,"AWS, Python, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Community Manager,DigitalBoost,Cali,DigitalBoost esta en busqueda de un community manager para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.258.654,tiempo_completo,entry,"SEO, Analytics, Social Media",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Mecanico,Ecomec Ingenieria,Bogota,Ecomec Ingenieria esta en busqueda de un ingeniero mecanico para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.721.547,contrato,mid,"Proyectos, Matlab, AutoCAD",2025-05-17 17:58:17,True,ingenierias
Asesor de Inversiones,Banco Andino,Medellin,Banco Andino esta en busqueda de un asesor de inversiones para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.228.887,tiempo_completo,mid,"Excel, Contabilidad, Finanzas",2025-05-17 17:58:17,True,finanzas
Medico General,Centro Medico Integral,Bogota,Centro Medico Integral esta en busqueda de un medico general para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",1.200.048,remoto,entry,"Historia Clinica, Etica profesional, BLS",2025-05-17 17:58:17,True,salud
Coordinador Academico,Coder Academy,Bogota,Coder Academy esta en busqueda de un coordinador academico para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",8.095.010,tiempo_completo,senior,"Didactica, Planificacion, TIC educativas",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Global Admin,Medellin,Global Admin esta en busqueda de un gerente de operaciones para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.812.102,remoto,mid,"Planificacion estrategica, ERP, Liderazgo",2025-05-17 17:58:17,True,administracion
Analista de Talento Humano,Great Teams,Bogota,Great Teams esta en busqueda de un analista de talento humano para unirse a su equipo en Bogota.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.316.839,medio_tiempo,junior,"Entrevistas, Compensaciones, Onboarding",2025-05-17 17:58:17,True,recursos_humanos
Disenador Grafico,Estudio Creativo Prisma,Medellin,Estudio Creativo Prisma esta en busqueda de un disenador grafico para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",3.443.422,tiempo_completo,junior,"Photoshop, UX, UI",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero de Datos,Cloudbyte,Cali,Cloudbyte esta en busqueda de un ingeniero de datos para unirse a su equipo en Cali.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",4.009.355,remoto,mid,"Python, Git, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,DigitalBoost,Medellin,DigitalBoost esta en busqueda de un analista marketing para unirse a su equipo en Medellin.,"Trabajar en equipo, cumplir objetivos, mantener calidad.","Formacion academica en el area correspondiente, experiencia relacionada.",5.947.585,tiempo_completo,mid,"Google Ads, Social Media, Analytics",2025-05-17 17:58:17,True,marketing_digital
