Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Director de arte,Sancho BBDO,Bogota,Sancho BBDO esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.001.685,tiempo_completo,senior,"Illustrator, After Effects, Photoshop",2025-04-27 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Discovery LATAM,Bogota,Discovery LATAM esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.649.988,tiempo_completo,entry,"Photoshop, Sketch, Blender",2025-04-23 16:14:01,True,diseno_grafico
Ilustrador digital,Sancho BBDO,Armenia,Sancho BBDO esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.949.528,remoto,mid,"Photoshop, Adobe XD, Premiere, After Effects",2025-05-03 16:14:01,True,diseno_grafico
Disenador de marca,Tactico,Cartagena,Tactico esta buscando un disenador de marca para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de marca sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.103.175,tiempo_completo,entry,"Photoshop, InDesign, After Effects",2025-04-24 16:14:01,True,diseno_grafico
Director de arte,Tappsi,Santa Marta,Tappsi esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.317.082,freelance,mid,"Adobe XD, Figma, Sketch, Premiere, Blender",2025-05-08 16:14:01,True,diseno_grafico
Animador 2D,McCann Worldgroup,Pereira,McCann Worldgroup esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.134.229,freelance,senior,"InDesign, Figma, Blender, Premiere",2025-04-23 16:14:01,True,diseno_grafico
Director de arte,Laika,Barranquilla,Laika esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.125.359,remoto,mid,"Sketch, Blender, Premiere, Illustrator, Photoshop",2025-04-24 16:14:01,True,diseno_grafico
Disenador web,Publicis Groupe,Medellin,Publicis Groupe esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",563.316,pasantia,entry,"Sketch, Illustrator, After Effects, Cinema 4D",2025-05-16 16:14:01,True,diseno_grafico
Ilustrador digital,Rappi,Santa Marta,Rappi esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.723.666,tiempo_completo,entry,"Photoshop, Premiere, Blender, Figma, InDesign",2025-05-17 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Discovery LATAM,Bucaramanga,Discovery LATAM esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",884.662,freelance,entry,"Illustrator, After Effects, Cinema 4D, Figma",2025-05-11 16:14:01,True,diseno_grafico
UX UI Designer,Sancho BBDO,Santa Marta,Sancho BBDO esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.057.040,remoto,mid,"Blender, Cinema 4D, Adobe XD",2025-05-01 16:14:01,True,diseno_grafico
Ilustrador digital,Ubisoft Colombia,Barranquilla,Ubisoft Colombia esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",862.553,medio_tiempo,entry,"Figma, After Effects, Adobe XD, InDesign",2025-04-24 16:14:01,True,diseno_grafico
Disenador web,Laika,Pereira,Laika esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",491.939,pasantia,entry,"Blender, Adobe XD, InDesign, Sketch, Illustrator",2025-05-09 16:14:01,True,diseno_grafico
Editor de video,Totto,Bucaramanga,Totto esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.759.789,tiempo_completo,entry,"Blender, InDesign, Sketch, Illustrator",2025-04-30 16:14:01,True,diseno_grafico
Disenador grafico,Platzi,Medellin,Platzi esta buscando un disenador grafico para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador grafico sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.369.005,medio_tiempo,senior,"Cinema 4D, Premiere, After Effects, Photoshop",2025-04-21 16:14:01,True,diseno_grafico
Animador 2D,Totto,Manizales,Totto esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.179.627,remoto,senior,"Photoshop, Illustrator, Blender, Adobe XD, After Effects",2025-04-29 16:14:01,True,diseno_grafico
Motion Designer,Rappi,Medellin,Rappi esta buscando un motion designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El motion designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.629.246,tiempo_completo,entry,"Sketch, Photoshop, Premiere, Illustrator, Figma",2025-05-11 16:14:01,True,diseno_grafico
Animador 2D,McCann Worldgroup,Cali,McCann Worldgroup esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",995.100,pasantia,mid,"InDesign, Cinema 4D, Illustrator",2025-04-30 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Discovery LATAM,Santa Marta,Discovery LATAM esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.962.448,medio_tiempo,senior,"Cinema 4D, Adobe XD, Illustrator, Figma",2025-05-02 16:14:01,True,diseno_grafico
Animador 2D,Publicis Groupe,Cartagena,Publicis Groupe esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",903.005,freelance,entry,"Sketch, Photoshop, InDesign",2025-04-22 16:14:01,True,diseno_grafico
Editor de video,Totto,Barranquilla,Totto esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.078.108,tiempo_completo,entry,"Figma, Illustrator, Cinema 4D, Premiere",2025-05-19 16:14:01,True,diseno_grafico
Ilustrador digital,MullenLowe SSP3,Barranquilla,MullenLowe SSP3 esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.014.799,medio_tiempo,entry,"After Effects, Illustrator, Photoshop, Cinema 4D, Figma",2025-05-01 16:14:01,True,diseno_grafico
Director de arte,Totto,Barranquilla,Totto esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.218.956,pasantia,senior,"Cinema 4D, Adobe XD, InDesign",2025-04-29 16:14:01,True,diseno_grafico
Animador 2D,Leo Burnett Colombia,Manizales,Leo Burnett Colombia esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.885.453,medio_tiempo,senior,"Photoshop, Figma, Sketch, Blender, Adobe XD",2025-05-17 16:14:01,True,diseno_grafico
Disenador web,McCann Worldgroup,Bucaramanga,McCann Worldgroup esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",975.169,medio_tiempo,entry,"InDesign, Adobe XD, Figma, Sketch, Premiere",2025-04-26 16:14:01,True,diseno_grafico
UX UI Designer,Totto,Bucaramanga,Totto esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.333.858,remoto,senior,"Premiere, Cinema 4D, Sketch, Adobe XD",2025-05-13 16:14:01,True,diseno_grafico
Disenador web,Rockstar Games LATAM,Medellin,Rockstar Games LATAM esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.647.665,tiempo_completo,mid,"Premiere, InDesign, Cinema 4D, Illustrator",2025-04-22 16:14:01,True,diseno_grafico
Disenador de marca,Publicis Groupe,Barranquilla,Publicis Groupe esta buscando un disenador de marca para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de marca sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.173.266,medio_tiempo,senior,"Figma, Cinema 4D, Photoshop",2025-04-19 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Publicis Groupe,Armenia,Publicis Groupe esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.596.543,freelance,mid,"Photoshop, Cinema 4D, Blender, Sketch, Adobe XD",2025-05-03 16:14:01,True,diseno_grafico
Director de arte,McCann Worldgroup,Armenia,McCann Worldgroup esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",928.915,medio_tiempo,entry,"After Effects, InDesign, Sketch, Cinema 4D",2025-04-22 16:14:01,True,diseno_grafico
Director de arte,McCann Worldgroup,Cartagena,McCann Worldgroup esta buscando un director de arte para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El director de arte sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",581.699,pasantia,entry,"Illustrator, Photoshop, Sketch",2025-04-23 16:14:01,True,diseno_grafico
Disenador web,Imaginamos,Medellin,Imaginamos esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.407.518,medio_tiempo,mid,"Photoshop, Figma, Illustrator, Cinema 4D",2025-04-24 16:14:01,True,diseno_grafico
Disenador web,Tactico,Pereira,Tactico esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.931.590,tiempo_completo,senior,"Photoshop, After Effects, Adobe XD",2025-05-01 16:14:01,True,diseno_grafico
Disenador web,Wunderman Thompson,Armenia,Wunderman Thompson esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.280.088,tiempo_completo,senior,"After Effects, Cinema 4D, Adobe XD",2025-04-28 16:14:01,True,diseno_grafico
UX UI Designer,Imaginamos,Manizales,Imaginamos esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.015.026,tiempo_completo,senior,"After Effects, Figma, Premiere, Photoshop, Blender",2025-04-27 16:14:01,True,diseno_grafico
Disenador web,Laika,Bucaramanga,Laika esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.395.564,remoto,mid,"After Effects, Blender, Sketch",2025-05-18 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Rappi,Manizales,Rappi esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.020.080,tiempo_completo,senior,"Cinema 4D, Figma, Premiere, Illustrator",2025-05-07 16:14:01,True,diseno_grafico
Ilustrador digital,Laika,Armenia,Laika esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.044.988,remoto,entry,"Figma, Cinema 4D, Illustrator, Adobe XD, Photoshop",2025-05-07 16:14:01,True,diseno_grafico
Animador 2D,Wunderman Thompson,Cali,Wunderman Thompson esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",897.033,freelance,entry,"After Effects, Adobe XD, Cinema 4D",2025-05-08 16:14:01,True,diseno_grafico
