Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
E-commerce Analyst,Rappi,Cartagena,Rappi busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.467.065,tiempo_completo,mid,"Google Data Studio, Google Ads, HubSpot, CRM, Meta Business Suite, Analytics",2025-04-28 20:39:58,True,marketing_digital
E-commerce Analyst,Imaginamos,Bucaramanga,Imaginamos busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.628.590,pasantia,senior,"Analytics, Canva, SEO, SEM, Email Marketing, Google Ads",2025-04-24 19:48:58,True,marketing_digital
Especialista en publicidad digital,Sancho BBDO,Cartagena,Sancho BBDO busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.751.908,tiempo_completo,mid,"SEO, CSS, WordPress, Google Ads, Analytics",2025-05-14 09:10:58,True,marketing_digital
Email Marketing Manager,Sancho BBDO,Medellin,Sancho BBDO busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.248.058,tiempo_completo,entry,"HubSpot, CRM, SEM, Figma",2025-05-18 19:07:58,True,marketing_digital
Email Marketing Manager,Publicis Groupe,Cali,Publicis Groupe busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.011.860,remoto,entry,"Google Data Studio, SEO, Google Ads, Copywriting",2025-05-08 21:38:58,True,marketing_digital
Email Marketing Manager,Mercado Libre,Bucaramanga,Mercado Libre busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.417.237,tiempo_completo,entry,"Analytics, Figma, Google Ads, Ahrefs, HubSpot, WordPress",2025-04-26 05:07:58,True,marketing_digital
E-commerce Analyst,Sancho BBDO,Cartagena,Sancho BBDO busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.534.737,pasantia,mid,"CRM, Ahrefs, Meta Business Suite, HTML",2025-05-11 00:28:58,True,marketing_digital
Analista de performance,Sancho BBDO,Medellin,Sancho BBDO busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.425.816,pasantia,senior,"Meta Business Suite, Content Marketing, CSS, CRM",2025-04-25 10:34:58,True,marketing_digital
Coordinador de marketing digital,Imaginamos,Cartagena,Imaginamos busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.657.420,remoto,entry,"Figma, Ahrefs, Canva, CRM, Google Ads",2025-05-09 02:30:58,True,marketing_digital
Social Media Manager,Falabella,Barranquilla,Falabella busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.475.192,tiempo_completo,entry,"Figma, Canva, CRM, Google Data Studio, Email Marketing, HTML, Google Ads",2025-04-28 04:56:58,True,marketing_digital
Coordinador de marketing digital,Imaginamos,Medellin,Imaginamos busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.009.630,tiempo_completo,mid,"Copywriting, Figma, HTML, Analytics, SEM, Meta Business Suite",2025-05-06 04:35:58,True,marketing_digital
Growth Marketer,Laika,Medellin,Laika busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.403.561,pasantia,mid,"WordPress, SEM, Google Tag Manager, Ahrefs, Figma",2025-04-20 19:59:58,True,marketing_digital
Growth Marketer,Havas Group,Bogota,Havas Group busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.561.912,tiempo_completo,senior,"Google Tag Manager, CRM, Figma, Ahrefs, Google Ads, Copywriting, Analytics",2025-04-26 18:32:58,True,marketing_digital
Growth Marketer,Falabella,Barranquilla,Falabella busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.469.507,tiempo_completo,mid,"Google Ads, HubSpot, Analytics, CSS",2025-05-07 12:25:58,True,marketing_digital
Growth Marketer,Publicis Groupe,Manizales,Publicis Groupe busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.796.952,medio_tiempo,senior,"Copywriting, Meta Business Suite, Google Data Studio, Ahrefs, Google Tag Manager, Canva",2025-04-20 12:45:58,True,marketing_digital
Especialista en marketing digital,Merkle,Manizales,Merkle busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.704.042,medio_tiempo,senior,"Copywriting, HubSpot, Google Tag Manager, HTML",2025-05-09 02:44:58,True,marketing_digital
Coordinador de marketing digital,Falabella,Bogota,Falabella busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.010.176,tiempo_completo,entry,"CRM, Google Data Studio, Copywriting, Meta Business Suite, HubSpot, Analytics, Google Tag Manager",2025-05-02 10:05:58,True,marketing_digital
Content Strategist,Publicis Groupe,Bogota,Publicis Groupe busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.631.421,pasantia,senior,"Copywriting, HTML, CRM, CSS, Google Tag Manager, SEM",2025-05-11 04:57:58,True,marketing_digital
Growth Marketer,Rappi,Cali,Rappi busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.008.543,freelance,senior,"Canva, HubSpot, HTML, Figma, CSS",2025-05-10 11:51:58,True,marketing_digital
Email Marketing Manager,Sancho BBDO,Bogota,Sancho BBDO busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.623.821,remoto,mid,"CSS, Google Tag Manager, Canva, Analytics, Figma, Google Data Studio, Copywriting",2025-05-09 10:07:58,True,marketing_digital
Social Media Manager,Falabella,Cartagena,Falabella busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.937.106,remoto,entry,"SEM, Canva, HubSpot, Meta Business Suite, Email Marketing, Google Tag Manager",2025-05-05 18:23:58,True,marketing_digital
Especialista en marketing digital,Merkle,Barranquilla,Merkle busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.363.063,medio_tiempo,entry,"CRM, Content Marketing, SEM, WordPress, Google Ads, Meta Business Suite, Google Data Studio",2025-04-28 23:09:58,True,marketing_digital
Analista de performance,Havas Group,Bogota,Havas Group busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.946.188,freelance,mid,"HTML, Email Marketing, HubSpot, WordPress, Figma, SEM, SEO",2025-05-12 08:25:58,True,marketing_digital
Coordinador de marketing digital,Sancho BBDO,Medellin,Sancho BBDO busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.330.108,tiempo_completo,entry,"Ahrefs, Meta Business Suite, Figma, HubSpot",2025-04-25 01:57:58,True,marketing_digital
Social Media Manager,Publicis Groupe,Bucaramanga,Publicis Groupe busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.302.276,remoto,entry,"Canva, Email Marketing, Copywriting, HTML, WordPress",2025-04-28 19:52:58,True,marketing_digital
SEO Manager,Rappi,Cali,Rappi busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.755.851,tiempo_completo,mid,"HubSpot, Meta Business Suite, Email Marketing, Copywriting",2025-05-08 15:19:58,True,marketing_digital
Especialista en marketing digital,Merkle,Cali,Merkle busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.149.315,medio_tiempo,entry,"Google Ads, HTML, Content Marketing, Figma, WordPress",2025-05-16 17:11:58,True,marketing_digital
Social Media Manager,Publicis Groupe,Medellin,Publicis Groupe busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.883.928,tiempo_completo,entry,"WordPress, Figma, HTML, Google Ads",2025-04-29 09:08:58,True,marketing_digital
Especialista en marketing digital,Merkle,Manizales,Merkle busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.255.965,medio_tiempo,senior,"HTML, Ahrefs, Figma, SEM, Google Ads",2025-05-07 16:39:58,True,marketing_digital
Especialista en marketing digital,Sancho BBDO,Barranquilla,Sancho BBDO busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.407.659,tiempo_completo,entry,"Copywriting, CRM, SEM, Content Marketing",2025-04-21 05:25:58,True,marketing_digital
Growth Marketer,Merkle,Manizales,Merkle busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.671.381,remoto,mid,"Figma, HubSpot, WordPress, Canva, CSS, HTML",2025-04-20 15:00:58,True,marketing_digital
Content Strategist,Rappi,Bucaramanga,Rappi busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.383.590,pasantia,entry,"SEM, Google Ads, Google Tag Manager, HubSpot, Email Marketing, Meta Business Suite",2025-04-28 22:11:58,True,marketing_digital
Analista de performance,Imaginamos,Barranquilla,Imaginamos busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.393.653,medio_tiempo,entry,"WordPress, CSS, Copywriting, SEO",2025-04-30 00:39:58,True,marketing_digital
Especialista en marketing digital,Mercado Libre,Bogota,Mercado Libre busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.508.906,tiempo_completo,entry,"HTML, Figma, Google Ads, SEM, SEO, WordPress",2025-05-08 07:00:58,True,marketing_digital
SEO Manager,Havas Group,Bucaramanga,Havas Group busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.033.554,remoto,mid,"Google Tag Manager, Google Ads, Analytics, Google Data Studio, Meta Business Suite, WordPress, SEM",2025-04-23 14:20:58,True,marketing_digital
SEO Manager,Merkle,Barranquilla,Merkle busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.731.415,pasantia,senior,"HTML, Email Marketing, CRM, SEO, Figma, Analytics",2025-04-21 16:37:58,True,marketing_digital
Content Strategist,Falabella,Bogota,Falabella busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.232.781,remoto,entry,"Analytics, Email Marketing, Ahrefs, Google Ads, SEO",2025-04-23 11:34:58,True,marketing_digital
E-commerce Analyst,Imaginamos,Medellin,Imaginamos busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.083.777,medio_tiempo,mid,"SEM, Meta Business Suite, CRM, HTML, SEO, HubSpot, Copywriting",2025-04-30 18:59:58,True,marketing_digital
Especialista en marketing digital,Falabella,Cartagena,Falabella busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.589.396,freelance,senior,"HTML, CSS, Content Marketing, Meta Business Suite, HubSpot, Ahrefs",2025-05-14 07:32:58,True,marketing_digital
Content Strategist,Merkle,Medellin,Merkle busca un content strategist apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de content strategist, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.595.506,medio_tiempo,entry,"CRM, Google Ads, Analytics, HTML, Figma",2025-04-24 21:11:58,True,marketing_digital
Analista de performance,Digital Ware,Medellin,Digital Ware busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.717.421,pasantia,mid,"CRM, HTML, Content Marketing, Analytics",2025-05-01 16:33:58,True,marketing_digital
Social Media Manager,Imaginamos,Barranquilla,Imaginamos busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.378.411,pasantia,mid,"CRM, HubSpot, Figma, Google Data Studio, Canva",2025-04-25 07:25:58,True,marketing_digital
Growth Marketer,Havas Group,Bucaramanga,Havas Group busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.270.768,freelance,senior,"Email Marketing, HubSpot, Content Marketing, Google Ads, Canva",2025-04-29 21:40:58,True,marketing_digital
Growth Marketer,Laika,Cartagena,Laika busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.100.467,freelance,senior,"Google Ads, SEO, CRM, Meta Business Suite",2025-05-02 12:05:58,True,marketing_digital
Coordinador de marketing digital,Sancho BBDO,Bucaramanga,Sancho BBDO busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.790.763,tiempo_completo,entry,"Figma, Ahrefs, SEM, Content Marketing",2025-05-06 00:14:58,True,marketing_digital
Email Marketing Manager,Rappi,Bucaramanga,Rappi busca un email marketing manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de email marketing manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.951.736,pasantia,entry,"CRM, SEM, CSS, Email Marketing, Canva",2025-05-12 22:03:58,True,marketing_digital
SEO Manager,Imaginamos,Cartagena,Imaginamos busca un seo manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de seo manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.545.243,medio_tiempo,senior,"Canva, SEO, Figma, Copywriting, Content Marketing",2025-05-08 15:21:58,True,marketing_digital
