Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Consultor de Riesgos,Banco Andino,Bogota,Banco Andino busca un perfil como consultor de riesgos para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de consultor de riesgos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de consultor de riesgos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",6.873.589,tiempo_completo,senior,"Finanzas, Excel, SAP",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Centro Medico Integral,Cali,Centro Medico Integral busca un perfil como psicologo clinico para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",3.964.670,tiempo_completo,junior,"Historia Clinica, BLS, Etica profesional",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Universidad Metropolitana,Cali,Universidad Metropolitana busca un perfil como docente de matematicas para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de docente de matematicas y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de docente de matematicas, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",9.999.244,medio_tiempo,senior,"TIC educativas, Didactica, Planificacion",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Servicios Integrales PRO,Bogota,Servicios Integrales PRO busca un perfil como asistente administrativo para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de asistente administrativo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de asistente administrativo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",3.396.023,medio_tiempo,junior,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
HR Business Partner,TalentoPlus,Bogota,TalentoPlus busca un perfil como hr business partner para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de hr business partner y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de hr business partner, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.937.264,contrato,mid,"Compensaciones, Entrevistas, Onboarding",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Cali,Pixelarte busca un perfil como ilustrador digital para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.205.746,medio_tiempo,entry,"Illustrator, UX, Creatividad",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Frontend,Cloudbyte,Medellin,Cloudbyte busca un perfil como desarrollador frontend para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de desarrollador frontend y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de desarrollador frontend, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",1.839.018,contrato,entry,"Python, AWS, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Especialista SEO,GrowthMKT,Medellin,GrowthMKT busca un perfil como especialista seo para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de especialista seo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de especialista seo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.347.686,contrato,mid,"Analytics, Social Media, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Industrial,Grupo Proyectos,Bogota,Grupo Proyectos busca un perfil como ingeniero industrial para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero industrial y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero industrial, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.483.464,pasantia,mid,"Proyectos, Matlab, AutoCAD",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Cali,Banco Andino busca un perfil como consultor de riesgos para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de consultor de riesgos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de consultor de riesgos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",3.289.104,tiempo_completo,junior,"Finanzas, SAP, Excel",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Centro Medico Integral,Bogota,Centro Medico Integral busca un perfil como psicologo clinico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",2.835.547,medio_tiempo,junior,"Etica profesional, Historia Clinica, BLS",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Coder Academy,Cali,Coder Academy busca un perfil como docente de matematicas para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de docente de matematicas y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de docente de matematicas, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",5.818.649,medio_tiempo,mid,"TIC educativas, Didactica, Planificacion",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Global Admin,Medellin,Global Admin busca un perfil como asistente administrativo para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de asistente administrativo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de asistente administrativo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",3.995.653,remoto,junior,"ERP, Liderazgo, Planificacion estrategica",2025-05-17 17:58:17,True,administracion
HR Business Partner,Great Teams,Cali,Great Teams busca un perfil como hr business partner para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de hr business partner y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de hr business partner, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.027.321,pasantia,entry,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Medellin,Pixelarte busca un perfil como ilustrador digital para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.175.359,remoto,mid,"Creatividad, Illustrator, UI",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero DevOps,Andes Software,Cali,Andes Software busca un perfil como ingeniero devops para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero devops y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero devops, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",1.506.270,remoto,entry,"SQL, AWS, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Paid Media Strategist,DigitalBoost,Cali,DigitalBoost busca un perfil como paid media strategist para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de paid media strategist y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de paid media strategist, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.700.003,pasantia,junior,"Analytics, Google Ads, Social Media",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Mecanico,Constructora Andes,Medellin,Constructora Andes busca un perfil como ingeniero mecanico para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero mecanico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero mecanico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",3.957.240,medio_tiempo,junior,"Matlab, AutoCAD, Proyectos",2025-05-17 17:58:17,True,ingenierias
Contador Publico,Capital Consulting,Bogota,Capital Consulting busca un perfil como contador publico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de contador publico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de contador publico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",8.344.717,tiempo_completo,senior,"SAP, Finanzas, Contabilidad",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Hospital San Jose,Cali,Hospital San Jose busca un perfil como psicologo clinico para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",7.881.222,medio_tiempo,senior,"Historia Clinica, Etica profesional, BLS",2025-05-17 17:58:17,True,salud
Instructor de Programacion,Colegio Horizontes,Cali,Colegio Horizontes busca un perfil como instructor de programacion para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de instructor de programacion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de instructor de programacion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",5.305.780,tiempo_completo,mid,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Jefe de Logistica,Servicios Integrales PRO,Cali,Servicios Integrales PRO busca un perfil como jefe de logistica para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de jefe de logistica y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de jefe de logistica, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",6.148.084,tiempo_completo,senior,"Liderazgo, ERP, Planificacion estrategica",2025-05-17 17:58:17,True,administracion
Analista de Talento Humano,TalentoPlus,Cali,TalentoPlus busca un perfil como analista de talento humano para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de analista de talento humano y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista de talento humano, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",6.803.826,remoto,senior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Medellin,Pixelarte busca un perfil como ilustrador digital para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.051.639,medio_tiempo,entry,"UX, UI, Creatividad",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero de Datos,Cloudbyte,Medellin,Cloudbyte busca un perfil como ingeniero de datos para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero de datos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero de datos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",2.384.810,medio_tiempo,entry,"AWS, Git, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Paid Media Strategist,DigitalBoost,Bogota,DigitalBoost busca un perfil como paid media strategist para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de paid media strategist y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de paid media strategist, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",5.880.198,remoto,mid,"Social Media, SEO, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Ambiental,Constructora Andes,Cali,Constructora Andes busca un perfil como ingeniero ambiental para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero ambiental y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero ambiental, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.691.144,remoto,senior,"AutoCAD, Proyectos, Matlab",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Medellin,Banco Andino busca un perfil como consultor de riesgos para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de consultor de riesgos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de consultor de riesgos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",2.312.968,pasantia,entry,"SAP, Excel, Contabilidad",2025-05-17 17:58:17,True,finanzas
Medico General,Centro Medico Integral,Cali,Centro Medico Integral busca un perfil como medico general para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de medico general y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de medico general, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",2.631.821,medio_tiempo,junior,"BLS, Etica profesional, Historia Clinica",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Coder Academy,Bogota,Coder Academy busca un perfil como docente de matematicas para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de docente de matematicas y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de docente de matematicas, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",3.695.315,medio_tiempo,junior,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Andes Operaciones,Cali,Andes Operaciones busca un perfil como gerente de operaciones para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de gerente de operaciones y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de gerente de operaciones, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.571.440,tiempo_completo,junior,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,TalentoPlus,Cali,TalentoPlus busca un perfil como coordinador de seleccion para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de coordinador de seleccion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador de seleccion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.901.049,medio_tiempo,junior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Estudio Creativo Prisma,Cali,Estudio Creativo Prisma busca un perfil como ilustrador digital para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.681.508,medio_tiempo,entry,"Illustrator, UX, Photoshop",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero de Datos,Andes Software,Bogota,Andes Software busca un perfil como ingeniero de datos para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero de datos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero de datos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",1.471.776,contrato,entry,"Python, AWS, Docker",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,GrowthMKT,Bogota,GrowthMKT busca un perfil como analista marketing para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de analista marketing y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista marketing, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.611.383,contrato,mid,"SEO, Google Ads, Analytics",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Grupo Proyectos,Cali,Grupo Proyectos busca un perfil como ingeniero civil para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero civil y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero civil, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.989.495,pasantia,junior,"AutoCAD, Proyectos, Matlab",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Banco Andino,Cali,Banco Andino busca un perfil como consultor de riesgos para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de consultor de riesgos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de consultor de riesgos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",8.769.747,medio_tiempo,senior,"Contabilidad, Excel, SAP",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Clinica Vida,Medellin,Clinica Vida busca un perfil como psicologo clinico para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",5.127.210,medio_tiempo,mid,"BLS, Historia Clinica, Etica profesional",2025-05-17 17:58:17,True,salud
Coordinador Academico,Colegio Horizontes,Bogota,Colegio Horizontes busca un perfil como coordinador academico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de coordinador academico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador academico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",3.207.416,tiempo_completo,junior,"Planificacion, TIC educativas, Didactica",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Global Admin,Cali,Global Admin busca un perfil como asistente administrativo para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de asistente administrativo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de asistente administrativo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.997.700,remoto,mid,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,Human Focus,Bogota,Human Focus busca un perfil como coordinador de seleccion para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de coordinador de seleccion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador de seleccion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.208.054,remoto,entry,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
